Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Dominic,"Stranger Things 4: ""Chapter Six: The Dive""",TCL Malone DV Smart TV,2022-06-18 05:21:40,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2586000},{""eventType"":""playing"",""sessionOffsetMs"":1524,""mediaOffsetMs"":2586000},{""eventType"":""paused"",""sessionOffsetMs"":5971,""mediaOffsetMs"":2588803},{""eventType"":""stopped"",""sessionOffsetMs"":860811,""mediaOffsetMs"":2588385}]"
Dominic,Season 6 Plot Clip: Peaky Blinders,TCL Malone DV Smart TV,2022-06-18 05:21:35,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1719,""mediaOffsetMs"":0}]"
Dominic,Season 1 Main Character Clip 1: God's Favorite Idiot,TCL Malone DV Smart TV,2022-06-18 05:20:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2222,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":14141,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":18141,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":22143,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":26152,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":30155,""mediaOffsetMs"":28028},{""eventType"":""playing"",""sessionOffsetMs"":34172,""mediaOffsetMs"":32032},{""eventType"":""stopped"",""sessionOffsetMs"":54333,""mediaOffsetMs"":51660}]"
Dominic,All American: Season 1_hook_primary_16x9,TCL Malone DV Smart TV,2022-06-18 05:20:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1680,""mediaOffsetMs"":0}]"
Dominic,Trailer: Pete Davidson Presents: The Best Friends,TCL Malone DV Smart TV,2022-06-18 05:20:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":14269,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":15149,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":18411,""mediaOffsetMs"":3017},{""eventType"":""stopped"",""sessionOffsetMs"":19990,""mediaOffsetMs"":3183}]"
Dominic,"All American: Season 4: ""Show Me A Good Time""",Netflix Windows App - Cadmium Windows Mobile,2022-06-17 21:30:13,US,"[{""eventType"":""start"",""sessionOffsetMs"":42,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2539,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":638074,""mediaOffsetMs"":635000}]"
Dominic,"All American: Season 4: ""Can It All Be So Simple""",Netflix Windows App - Cadmium Windows Mobile,2022-06-17 20:48:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":42,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2622,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":805458,""mediaOffsetMs"":1605672},{""eventType"":""reposition"",""sessionOffsetMs"":1608294,""mediaOffsetMs"":1594000},{""eventType"":""paused"",""sessionOffsetMs"":1608418,""mediaOffsetMs"":1582000},{""eventType"":""reposition"",""sessionOffsetMs"":1608420,""mediaOffsetMs"":1582000},{""eventType"":""playing"",""sessionOffsetMs"":1609069,""mediaOffsetMs"":1582000},{""eventType"":""paused"",""sessionOffsetMs"":1776761,""mediaOffsetMs"":1917384},{""eventType"":""reposition"",""sessionOffsetMs"":1944453,""mediaOffsetMs"":1926000},{""eventType"":""playing"",""sessionOffsetMs"":1944604,""mediaOffsetMs"":1926000},{""eventType"":""paused"",""sessionOffsetMs"":1945324,""mediaOffsetMs"":1927439},{""eventType"":""reposition"",""sessionOffsetMs"":1946043,""mediaOffsetMs"":1934000},{""eventType"":""playing"",""sessionOffsetMs"":1946222,""mediaOffsetMs"":1934000},{""eventType"":""paused"",""sessionOffsetMs"":1946653,""mediaOffsetMs"":1934862},{""eventType"":""reposition"",""sessionOffsetMs"":1947084,""mediaOffsetMs"":1942000},{""eventType"":""playing"",""sessionOffsetMs"":1947356,""mediaOffsetMs"":1942000},{""eventType"":""paused"",""sessionOffsetMs"":2010752,""mediaOffsetMs"":2068791},{""eventType"":""reposition"",""sessionOffsetMs"":2074147,""mediaOffsetMs"":2078000},{""eventType"":""playing"",""sessionOffsetMs"":2074297,""mediaOffsetMs"":2078000},{""eventType"":""stopped"",""sessionOffsetMs"":2525402,""mediaOffsetMs"":2529000}]"
Dominic,"All American: Season 4: ""A Bird in the Hand""",Netflix Windows App - Cadmium Windows Mobile,2022-06-17 20:31:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":45,""mediaOffsetMs"":1550000},{""eventType"":""playing"",""sessionOffsetMs"":2388,""mediaOffsetMs"":1550000},{""eventType"":""stopped"",""sessionOffsetMs"":986151,""mediaOffsetMs"":2533000}]"
Dominic,Teaser: Spiderhead,Netflix Windows App - Cadmium Windows Mobile,2022-06-17 20:31:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2902,""mediaOffsetMs"":0}]"
Dominic,"All American: Season 4: ""A Bird in the Hand""",Netflix Windows App - Cadmium Windows Mobile,2022-06-17 20:31:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":47,""mediaOffsetMs"":1550000},{""eventType"":""playing"",""sessionOffsetMs"":3063,""mediaOffsetMs"":1550000},{""eventType"":""stopped"",""sessionOffsetMs"":13063,""mediaOffsetMs"":1560000}]"
Dominic,Teaser: Spiderhead,Netflix Windows App - Cadmium Windows Mobile,2022-06-17 20:30:59,US,"[{""eventType"":""start"",""sessionOffsetMs"":-1,""mediaOffsetMs"":-1}]"
Dominic,"All American: Season 4: ""A Bird in the Hand""",Netflix Windows App - Cadmium Windows Mobile,2022-06-17 19:06:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":37,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2605,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":211047,""mediaOffsetMs"":208000},{""eventType"":""playing"",""sessionOffsetMs"":1025778,""mediaOffsetMs"":208000},{""eventType"":""paused"",""sessionOffsetMs"":2368560,""mediaOffsetMs"":1551000},{""eventType"":""stopped"",""sessionOffsetMs"":4168753,""mediaOffsetMs"":1551000}]"
Dominic,"All American: Season 4: ""All I Need""",Netflix Windows App - Cadmium Windows Mobile,2022-06-17 17:57:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":65,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4884,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6478,""mediaOffsetMs"":3188},{""eventType"":""reposition"",""sessionOffsetMs"":8072,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":8316,""mediaOffsetMs"":12000},{""eventType"":""paused"",""sessionOffsetMs"":161006,""mediaOffsetMs"":164000},{""eventType"":""playing"",""sessionOffsetMs"":1358079,""mediaOffsetMs"":165000},{""eventType"":""paused"",""sessionOffsetMs"":3181298,""mediaOffsetMs"":1988000},{""eventType"":""playing"",""sessionOffsetMs"":3612190,""mediaOffsetMs"":1988000},{""eventType"":""stopped"",""sessionOffsetMs"":4152434,""mediaOffsetMs"":2527000}]"
Dominic,Teaser: Spiderhead,Netflix Windows App - Cadmium Windows Mobile,2022-06-17 17:56:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":76,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3400,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5561,""mediaOffsetMs"":2000},{""eventType"":""stopped"",""sessionOffsetMs"":34153,""mediaOffsetMs"":2000}]"
Dominic,"Stranger Things 4: ""Chapter Six: The Dive""",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-17 06:36:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":8000},{""eventType"":""playing"",""sessionOffsetMs"":3267,""mediaOffsetMs"":8000},{""eventType"":""paused"",""sessionOffsetMs"":5072,""mediaOffsetMs"":7757},{""eventType"":""playing"",""sessionOffsetMs"":268321,""mediaOffsetMs"":7757},{""eventType"":""playing"",""sessionOffsetMs"":278459,""mediaOffsetMs"":18018},{""eventType"":""playing"",""sessionOffsetMs"":282471,""mediaOffsetMs"":22022},{""eventType"":""playing"",""sessionOffsetMs"":286466,""mediaOffsetMs"":26026},{""eventType"":""playing"",""sessionOffsetMs"":290430,""mediaOffsetMs"":30030},{""eventType"":""playing"",""sessionOffsetMs"":294486,""mediaOffsetMs"":34034},{""eventType"":""playing"",""sessionOffsetMs"":298478,""mediaOffsetMs"":38038},{""eventType"":""paused"",""sessionOffsetMs"":430403,""mediaOffsetMs"":169669},{""eventType"":""reposition"",""sessionOffsetMs"":430403,""mediaOffsetMs"":214214},{""eventType"":""playing"",""sessionOffsetMs"":430962,""mediaOffsetMs"":214214},{""eventType"":""paused"",""sessionOffsetMs"":2804591,""mediaOffsetMs"":2587835},{""eventType"":""stopped"",""sessionOffsetMs"":2807119,""mediaOffsetMs"":2586901}]"
Dominic,"Stranger Things 4: ""Chapter Five: The Nina Project""",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-17 05:17:40,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":554000},{""eventType"":""playing"",""sessionOffsetMs"":3999,""mediaOffsetMs"":554000},{""eventType"":""paused"",""sessionOffsetMs"":6314,""mediaOffsetMs"":554804},{""eventType"":""playing"",""sessionOffsetMs"":945236,""mediaOffsetMs"":554804},{""eventType"":""playing"",""sessionOffsetMs"":958875,""mediaOffsetMs"":568568},{""eventType"":""playing"",""sessionOffsetMs"":962875,""mediaOffsetMs"":572572},{""eventType"":""paused"",""sessionOffsetMs"":4702304,""mediaOffsetMs"":4311807},{""eventType"":""stopped"",""sessionOffsetMs"":4703882,""mediaOffsetMs"":4311923}]"
Dominic,"Stranger Things 4: ""Chapter Five: The Nina Project""",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-17 04:39:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":499000},{""eventType"":""playing"",""sessionOffsetMs"":4125,""mediaOffsetMs"":499000},{""eventType"":""paused"",""sessionOffsetMs"":9706,""mediaOffsetMs"":504003},{""eventType"":""playing"",""sessionOffsetMs"":10861,""mediaOffsetMs"":504003},{""eventType"":""paused"",""sessionOffsetMs"":13664,""mediaOffsetMs"":506756},{""eventType"":""reposition"",""sessionOffsetMs"":13664,""mediaOffsetMs"":552552},{""eventType"":""playing"",""sessionOffsetMs"":15145,""mediaOffsetMs"":552552},{""eventType"":""playing"",""sessionOffsetMs"":15257,""mediaOffsetMs"":552552},{""eventType"":""paused"",""sessionOffsetMs"":17801,""mediaOffsetMs"":555054},{""eventType"":""stopped"",""sessionOffsetMs"":518610,""mediaOffsetMs"":554807}]"
Dominic,"All American: Season 4: ""I Ain't Goin' Out Like That""",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-17 03:56:50,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":7000},{""eventType"":""playing"",""sessionOffsetMs"":1861,""mediaOffsetMs"":7000},{""eventType"":""playing"",""sessionOffsetMs"":22893,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":28909,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":36909,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":122989,""mediaOffsetMs"":128128},{""eventType"":""playing"",""sessionOffsetMs"":143021,""mediaOffsetMs"":148160},{""eventType"":""stopped"",""sessionOffsetMs"":2512777,""mediaOffsetMs"":2516136}]"
Dominic,"All American: Season 4: ""Survival of the Fittest""",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-17 03:14:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3487,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":23519,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":31519,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":37535,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":45535,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":1561055,""mediaOffsetMs"":1557568},{""eventType"":""playing"",""sessionOffsetMs"":1583071,""mediaOffsetMs"":1579584},{""eventType"":""playing"",""sessionOffsetMs"":1589087,""mediaOffsetMs"":1585600},{""eventType"":""playing"",""sessionOffsetMs"":1597087,""mediaOffsetMs"":1593600},{""eventType"":""paused"",""sessionOffsetMs"":2522404,""mediaOffsetMs"":2518532},{""eventType"":""stopped"",""sessionOffsetMs"":2522716,""mediaOffsetMs"":2518774}]"
Dominic,All American: Season 1_hook_primary_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-17 03:14:47,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3016,""mediaOffsetMs"":0}]"
Dominic,Season 6 Teaser 1: Peaky Blinders,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-17 03:14:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2400,""mediaOffsetMs"":0}]"
Dominic,Season 1 Cliffhanger Clip 2: Iron Chef: Quest for an Iron Legend,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-17 03:13:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":26854,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":27886,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":39855,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":43869,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":47861,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":51908,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":55872,""mediaOffsetMs"":28028},{""eventType"":""playing"",""sessionOffsetMs"":59875,""mediaOffsetMs"":32032},{""eventType"":""stopped"",""sessionOffsetMs"":76286,""mediaOffsetMs"":47776}]"
Dominic,"Stranger Things 4: ""Chapter Five: The Nina Project""",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-15 06:14:22,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":3452,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":15325,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":19300,""mediaOffsetMs"":20020},{""eventType"":""paused"",""sessionOffsetMs"":499514,""mediaOffsetMs"":499999},{""eventType"":""stopped"",""sessionOffsetMs"":504419,""mediaOffsetMs"":499276}]"
Dominic,"Stranger Things 4: ""Chapter Four: Dear Billy""",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-15 04:37:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":3428,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":15359,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":19363,""mediaOffsetMs"":20020},{""eventType"":""paused"",""sessionOffsetMs"":319115,""mediaOffsetMs"":319444},{""eventType"":""reposition"",""sessionOffsetMs"":319115,""mediaOffsetMs"":364364},{""eventType"":""playing"",""sessionOffsetMs"":319599,""mediaOffsetMs"":364364},{""eventType"":""paused"",""sessionOffsetMs"":1443918,""mediaOffsetMs"":1488737},{""eventType"":""playing"",""sessionOffsetMs"":2853618,""mediaOffsetMs"":1488737},{""eventType"":""paused"",""sessionOffsetMs"":5836015,""mediaOffsetMs"":4471175},{""eventType"":""stopped"",""sessionOffsetMs"":5837861,""mediaOffsetMs"":4471240}]"
Dominic,"Stranger Things 4: ""Chapter Four: Dear Billy""",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-15 03:15:24,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":3071,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":5774,""mediaOffsetMs"":6756},{""eventType"":""stopped"",""sessionOffsetMs"":1809187,""mediaOffsetMs"":6517}]"
Dominic,"Stranger Things 4: ""Chapter Three: The Monster and the Superhero""",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-15 02:13:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6334,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":14313,""mediaOffsetMs"":8008},{""eventType"":""playing"",""sessionOffsetMs"":148454,""mediaOffsetMs"":8008},{""eventType"":""playing"",""sessionOffsetMs"":156394,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":172376,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":176374,""mediaOffsetMs"":36036},{""eventType"":""playing"",""sessionOffsetMs"":180380,""mediaOffsetMs"":40040},{""eventType"":""playing"",""sessionOffsetMs"":188389,""mediaOffsetMs"":48048},{""eventType"":""playing"",""sessionOffsetMs"":196397,""mediaOffsetMs"":56056},{""eventType"":""playing"",""sessionOffsetMs"":200401,""mediaOffsetMs"":60060},{""eventType"":""playing"",""sessionOffsetMs"":204406,""mediaOffsetMs"":64064},{""eventType"":""playing"",""sessionOffsetMs"":208409,""mediaOffsetMs"":68068},{""eventType"":""playing"",""sessionOffsetMs"":212412,""mediaOffsetMs"":72072},{""eventType"":""playing"",""sessionOffsetMs"":216417,""mediaOffsetMs"":76076},{""eventType"":""playing"",""sessionOffsetMs"":224424,""mediaOffsetMs"":84084},{""eventType"":""paused"",""sessionOffsetMs"":376914,""mediaOffsetMs"":236402},{""eventType"":""reposition"",""sessionOffsetMs"":376914,""mediaOffsetMs"":280280},{""eventType"":""playing"",""sessionOffsetMs"":377468,""mediaOffsetMs"":280280},{""eventType"":""paused"",""sessionOffsetMs"":3688351,""mediaOffsetMs"":3591337},{""eventType"":""stopped"",""sessionOffsetMs"":3690155,""mediaOffsetMs"":3591343}]"
Dominic,Inciting Incident Clip: Stranger Things 4,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-15 02:13:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2339,""mediaOffsetMs"":0}]"
Dominic,All American: Season 1_hook_primary_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-15 02:13:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2395,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2996,""mediaOffsetMs"":535},{""eventType"":""stopped"",""sessionOffsetMs"":5583,""mediaOffsetMs"":105}]"
Dominic,Moment of High Emotion Clip: Halftime,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-15 02:13:40,US,"[{""eventType"":""start"",""sessionOffsetMs"":6884,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":8522,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11046,""mediaOffsetMs"":2420},{""eventType"":""stopped"",""sessionOffsetMs"":12686,""mediaOffsetMs"":2511}]"
Dominic,"Stranger Things 4: ""Chapter Two: Vecna's Curse""",TCL Malone DV Smart TV,2022-06-14 04:48:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":7000},{""eventType"":""playing"",""sessionOffsetMs"":1789,""mediaOffsetMs"":7000},{""eventType"":""paused"",""sessionOffsetMs"":6890,""mediaOffsetMs"":11049},{""eventType"":""playing"",""sessionOffsetMs"":7723,""mediaOffsetMs"":11049},{""eventType"":""playing"",""sessionOffsetMs"":14603,""mediaOffsetMs"":18018},{""eventType"":""playing"",""sessionOffsetMs"":18621,""mediaOffsetMs"":22022},{""eventType"":""playing"",""sessionOffsetMs"":22616,""mediaOffsetMs"":26026},{""eventType"":""playing"",""sessionOffsetMs"":26603,""mediaOffsetMs"":30030},{""eventType"":""playing"",""sessionOffsetMs"":30623,""mediaOffsetMs"":34034},{""eventType"":""playing"",""sessionOffsetMs"":34617,""mediaOffsetMs"":38038},{""eventType"":""playing"",""sessionOffsetMs"":38629,""mediaOffsetMs"":42042},{""eventType"":""playing"",""sessionOffsetMs"":42640,""mediaOffsetMs"":46046},{""eventType"":""paused"",""sessionOffsetMs"":119512,""mediaOffsetMs"":122773},{""eventType"":""reposition"",""sessionOffsetMs"":119512,""mediaOffsetMs"":162162},{""eventType"":""playing"",""sessionOffsetMs"":120234,""mediaOffsetMs"":162162},{""eventType"":""paused"",""sessionOffsetMs"":2675947,""mediaOffsetMs"":2717860},{""eventType"":""playing"",""sessionOffsetMs"":5567623,""mediaOffsetMs"":2717860},{""eventType"":""paused"",""sessionOffsetMs"":7209685,""mediaOffsetMs"":4360120},{""eventType"":""stopped"",""sessionOffsetMs"":7211191,""mediaOffsetMs"":4360120}]"
Dominic,Trailer 2: Stranger Things 4,TCL Malone DV Smart TV,2022-06-14 04:48:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2005,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":5336,""mediaOffsetMs"":3338},{""eventType"":""stopped"",""sessionOffsetMs"":6646,""mediaOffsetMs"":3445}]"
Dominic,Comedy Clip 3: Stand Out: An LGBTQ+ Celebration,TCL Malone DV Smart TV,2022-06-14 04:48:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":2636,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3514,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11466,""mediaOffsetMs"":7818},{""eventType"":""stopped"",""sessionOffsetMs"":12806,""mediaOffsetMs"":8051}]"
Dominic,Season 7 Plot Clip: Grace and Frankie,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-13 01:13:57,US,[]
Dominic,Season 1 Main Character Intro Clip: Surviving Summer,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-13 01:13:52,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2708,""mediaOffsetMs"":0}]"
Dominic,Trailer 2: Stranger Things 4,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-13 01:13:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2461,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":2611,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3952,""mediaOffsetMs"":75}]"
Dominic,"Stranger Things 4: ""Chapter Two: Vecna's Curse""",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-13 01:11:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":2882,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":7175,""mediaOffsetMs"":8258},{""eventType"":""stopped"",""sessionOffsetMs"":107215,""mediaOffsetMs"":7347}]"
Dominic,"Stranger Things 4: ""Chapter One: The Hellfire Club""",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-12 23:35:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3996,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":15801,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":19841,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":23871,""mediaOffsetMs"":20020},{""eventType"":""paused"",""sessionOffsetMs"":463831,""mediaOffsetMs"":459959},{""eventType"":""reposition"",""sessionOffsetMs"":471330,""mediaOffsetMs"":208208},{""eventType"":""playing"",""sessionOffsetMs"":473402,""mediaOffsetMs"":208208},{""eventType"":""playing"",""sessionOffsetMs"":473453,""mediaOffsetMs"":208208},{""eventType"":""paused"",""sessionOffsetMs"":474197,""mediaOffsetMs"":208958},{""eventType"":""playing"",""sessionOffsetMs"":475018,""mediaOffsetMs"":208958},{""eventType"":""paused"",""sessionOffsetMs"":476816,""mediaOffsetMs"":210668},{""eventType"":""playing"",""sessionOffsetMs"":634997,""mediaOffsetMs"":210668},{""eventType"":""playing"",""sessionOffsetMs"":644382,""mediaOffsetMs"":220220},{""eventType"":""paused"",""sessionOffsetMs"":958427,""mediaOffsetMs"":533991},{""eventType"":""reposition"",""sessionOffsetMs"":958427,""mediaOffsetMs"":578578},{""eventType"":""playing"",""sessionOffsetMs"":959088,""mediaOffsetMs"":578578},{""eventType"":""paused"",""sessionOffsetMs"":962256,""mediaOffsetMs"":581831},{""eventType"":""playing"",""sessionOffsetMs"":1948489,""mediaOffsetMs"":581831},{""eventType"":""paused"",""sessionOffsetMs"":5765066,""mediaOffsetMs"":4398352},{""eventType"":""stopped"",""sessionOffsetMs"":5766829,""mediaOffsetMs"":4398523}]"
Dominic,Recap: Stranger Things 3,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-12 23:31:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2190,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":13496,""mediaOffsetMs"":11344},{""eventType"":""playing"",""sessionOffsetMs"":37770,""mediaOffsetMs"":35618},{""eventType"":""playing"",""sessionOffsetMs"":51284,""mediaOffsetMs"":49132},{""eventType"":""stopped"",""sessionOffsetMs"":231805,""mediaOffsetMs"":229053}]"
Dominic,Season 1 Trailer: School of Chocolate,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-12 23:31:50,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2630,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":6317,""mediaOffsetMs"":3503},{""eventType"":""stopped"",""sessionOffsetMs"":9167,""mediaOffsetMs"":3552}]"
Dominic,Season 1 Trailer: Welcome to Eden,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-12 23:31:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2699,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":5542,""mediaOffsetMs"":2800},{""eventType"":""stopped"",""sessionOffsetMs"":7914,""mediaOffsetMs"":2708}]"
